ticker,name,asset_type,dividends,currency,isin,source,source_file_path,active,start_date,end_date,notes
0P0001K1DP.L,Vanguard ESG Screened Developed World All Cap Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001K1DQ.L,Vanguard ESG Screened Developed World All Cap Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUG.L,Vanguard Euro Government Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUF.L,Vanguard Euro Investment Grade Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00018XAP.L,Vanguard FTSE 100 Index Unit Trust Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00018XAQ.L,Vanguard FTSE 100 Index Unit Trust Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP8.L,Vanguard FTSE Developed Europe ex-U.K. Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP9.L,Vanguard FTSE Developed Europe ex-U.K. Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP6.L,Vanguard FTSE Developed World ex-U.K. Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP7.L,Vanguard FTSE Developed World ex-U.K. Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00018XAR.L,Vanguard FTSE Global All Cap Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00018XAO.L,Vanguard FTSE Global All Cap Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000SAVS.L,Vanguard FTSE U.K. All Share Index Unit Trust Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000147Q3.L,Vanguard FTSE U.K. All Share Index Unit Trust Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP4.L,Vanguard FTSE U.K. Equity Income Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSP5.L,Vanguard FTSE U.K. Equity Income Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM24.L,Vanguard Global Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM23.L,Vanguard Global Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001O2BN.L,Vanguard Global Capital Stewards Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001O2BO.L,Vanguard Global Capital Stewards Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001C5T6.L,Vanguard Global Corporate Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001LJIX.L,Vanguard Global Corporate Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001BLQI.L,Vanguard Global Credit Bond Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T1.L,Vanguard Global Emerging Markets Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T2.L,Vanguard Global Emerging Markets Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T3.L,Vanguard Global Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T4.L,Vanguard Global Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185SZ.L,Vanguard Global Equity Income Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T0.L,Vanguard Global Equity Income Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUA.L,Vanguard Global Short-Term Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WU9.L,Vanguard Global Short-Term Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001C5T4.L,Vanguard Global Short-Term Corporate Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000N47O.L,Vanguard Global Small-Cap Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000N47P.L,Vanguard Global Small-Cap Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUE.L,Vanguard Japan Government Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM1Y.L,Vanguard Japan Stock Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM1W.L,Vanguard Japan Stock Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM20.L,Vanguard Pacific ex-Japan Stock Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM1Z.L,Vanguard Pacific ex-Japan Stock Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001SB8P.L,Vanguard Sterling Short-Term Money Market Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001I2A0.L,Vanguard Sterling Short-Term Money Market Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM26.L,Vanguard U.K. Government Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM25.L,Vanguard U.K. Government Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000SHY5.L,Vanguard U.K. Inflation-Linked Gilt Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000SHY6.L,Vanguard U.K. Inflation-Linked Gilt Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000FXJW.L,Vanguard U.K. Investment Grade Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00009WXM.L,Vanguard U.K. Investment Grade Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000SHY8.L,Vanguard U.K. Long Duration Gilt Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000SHY7.L,Vanguard U.K. Long Duration Gilt Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000YX0L.L,Vanguard U.K. Short-Term Investment Grade Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000YX0K.L,Vanguard U.K. Short-Term Investment Grade Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSPA.L, Vanguard U.S. Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KSPB.L,Vanguard U.S. Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUD.L,Vanguard U.S. Government Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001CXIX.L,Vanguard U.S. Government Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00011WUC.L,Vanguard U.S. Investment Grade Credit Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
